2022-11-02 08:19:34.598339 :  peak value:  2.2799  dif:  1.2342000000000002
2022-11-02 08:21:03.092633 :  peak value:  2.0427  dif:  0.9867999999999999
2022-11-02 08:21:37.618625 :  peak value:  3.8154  dif:  2.7662
2022-11-02 08:21:49.600314 :  peak value:  3.7815  dif:  2.5181999999999998
2022-11-02 08:23:51.500232 :  peak value:  1.4462  dif:  0.3932
2022-11-02 08:25:20.614674 :  peak value:  4.0137  dif:  3.0061999999999998
2022-11-02 08:29:53.139406 :  peak value:  10.2255  dif:  9.240400000000001
2022-11-02 08:30:00.100186 :  peak value:  2.871  dif:  0.7267000000000001
2022-11-02 08:31:57.659065 :  peak value:  2.1786  dif:  1.1284
2022-11-02 08:32:36.185734 :  peak value:  2.6342  dif:  1.5656999999999999
2022-11-02 08:33:27.633756 :  peak value:  1.7106  dif:  0.6477999999999999
2022-11-02 08:35:24.692670 :  peak value:  2.2499000000000002  dif:  1.2286000000000004
2022-11-02 08:36:02.699361 :  peak value:  1.7378  dif:  0.6980999999999999
2022-11-02 08:36:16.181048 :  peak value:  1.7769  dif:  0.6807000000000001
2022-11-02 08:36:48.246960 :  peak value:  2.2870999999999997  dif:  1.2175999999999998
2022-11-02 08:36:48.626522 :  peak value:  3.1161  dif:  0.8016000000000001
2022-11-02 08:37:36.214398 :  peak value:  1.6531  dif:  0.5822
2022-11-02 08:37:58.238049 :  peak value:  2.6854999999999998  dif:  1.6073999999999997
2022-11-02 08:38:26.187928 :  peak value:  1.8464999999999998  dif:  0.7338999999999998
2022-11-02 08:39:20.191633 :  peak value:  1.5969  dif:  0.5255000000000001
2022-11-02 08:39:29.757660 :  peak value:  20.7788  dif:  19.6397
2022-11-02 08:40:49.226289 :  peak value:  22.3736  dif:  21.2245
2022-11-02 08:40:53.906555 :  peak value:  5.3517  dif:  0.3802000000000003
2022-11-02 08:40:57.213701 :  peak value:  2.9973  dif:  0.03310000000000013
2022-11-02 08:41:19.090399 :  peak value:  1.4524  dif:  0.037900000000000045
2022-11-02 08:41:20.730936 :  peak value:  6.9789  dif:  5.5959
2022-11-02 08:41:23.191381 :  peak value:  24.097199999999997  dif:  20.223399999999998
2022-11-02 08:42:22.221917 :  peak value:  5.0761  dif:  3.7386000000000004
2022-11-02 08:42:26.181453 :  peak value:  5.9676  dif:  3.4004
2022-11-02 08:42:29.722486 :  peak value:  6.7579  dif:  3.6518000000000006
2022-11-02 08:42:56.246419 :  peak value:  2.4771  dif:  1.0190000000000001
2022-11-02 08:43:13.689447 :  peak value:  2.0551  dif:  0.6249
2022-11-02 08:44:18.760143 :  peak value:  1.9135  dif:  0.6882999999999999
2022-11-02 08:48:07.297076 :  peak value:  12.072799999999999  dif:  11.0367
2022-11-02 08:48:42.782924 :  peak value:  22.9613  dif:  21.7569
2022-11-02 08:51:21.248471 :  peak value:  1.8739  dif:  0.7705
2022-11-02 08:51:31.291575 :  peak value:  3.16  dif:  1.9532
2022-11-02 08:51:53.293600 :  peak value:  2.2075  dif:  0.9935
2022-11-02 08:53:15.247057 :  peak value:  1.8062  dif:  0.7093
2022-11-02 08:53:17.793293 :  peak value:  78.5522  dif:  77.081
2022-11-02 08:53:24.768522 :  peak value:  21.974999999999998  dif:  12.966599999999998
2022-11-02 08:53:50.293301 :  peak value:  3.5702999999999996  dif:  1.4679999999999995
2022-11-02 08:54:00.774610 :  peak value:  2.8204  dif:  0.8199000000000001
2022-11-02 08:55:36.833205 :  peak value:  2.1351999999999998  dif:  0.8351999999999999
2022-11-02 08:55:58.333656 :  peak value:  2.9277  dif:  1.6470000000000002
2022-11-02 08:56:38.341999 :  peak value:  9.7696  dif:  8.5444
2022-11-02 08:57:17.867529 :  peak value:  3.1971  dif:  1.8881999999999999
2022-11-02 08:58:17.856281 :  peak value:  2.9509  dif:  1.7529
2022-11-02 08:59:04.863426 :  peak value:  2.0687  dif:  0.8669000000000002
2022-11-02 09:01:15.425102 :  peak value:  2.9438999999999997  dif:  1.8426999999999998
2022-11-02 09:02:46.979622 :  peak value:  7.223599999999999  dif:  6.149299999999999
2022-11-02 09:03:02.485232 :  peak value:  9.292300000000001  dif:  7.965800000000001
2022-11-02 09:03:02.865616 :  peak value:  11.9206  dif:  2.6304
2022-11-02 09:03:08.443260 :  peak value:  4.512  dif:  1.2852999999999999
2022-11-02 09:03:46.509160 :  peak value:  60.81720000000001  dif:  59.524800000000006
2022-11-02 09:03:51.892612 :  peak value:  13.764599999999998  dif:  2.588799999999999
2022-11-02 09:04:06.012927 :  peak value:  3.6422999999999996  dif:  0.9050999999999996
2022-11-02 09:04:53.532114 :  peak value:  3.1168  dif:  1.5304
2022-11-02 09:06:02.663471 :  peak value:  2.9206  dif:  1.5961999999999998
2022-11-02 09:06:45.188281 :  peak value:  7.9309  dif:  6.6266
2022-11-02 09:08:45.714254 :  peak value:  1.8277  dif:  0.6411000000000002
2022-11-02 09:08:57.796798 :  peak value:  2.5236  dif:  1.2927
2022-11-02 09:09:00.766317 :  peak value:  3.0620000000000003  dif:  1.2427000000000001
2022-11-02 09:10:10.707153 :  peak value:  1.9299  dif:  0.7492999999999999
2022-11-02 09:10:12.833499 :  peak value:  21.4841  dif:  19.860500000000002
2022-11-02 09:10:38.793501 :  peak value:  10.5114  dif:  9.0383
2022-11-02 09:10:39.787170 :  peak value:  12.1059  dif:  3.0397999999999996
2022-11-02 09:11:09.381265 :  peak value:  2.5587  dif:  1.02
2022-11-02 09:11:42.326290 :  peak value:  2.2620999999999998  dif:  0.8907999999999998
2022-11-02 09:12:28.821545 :  peak value:  13.4346  dif:  12.1899
2022-11-02 09:12:53.863677 :  peak value:  3.3242  dif:  1.8922999999999999
2022-11-02 09:15:50.902831 :  peak value:  5.1178  dif:  3.9943999999999997
2022-11-02 09:17:18.404721 :  peak value:  1.9586  dif:  0.8226
2022-11-02 09:18:04.485121 :  peak value:  7.3308  dif:  6.2227
2022-11-02 09:19:33.984628 :  peak value:  1.7111  dif:  0.5698000000000001
2022-11-02 09:21:06.041179 :  peak value:  6.3595  dif:  5.2836
2022-11-02 09:21:11.434371 :  peak value:  2.8624  dif:  0.6478000000000002
2022-11-02 09:21:32.051042 :  peak value:  1.8800999999999999  dif:  0.6232
2022-11-02 09:21:43.936750 :  peak value:  2.1132999999999997  dif:  0.8420999999999998
2022-11-02 09:25:19.994186 :  peak value:  2.7946999999999997  dif:  1.7318999999999998
2022-11-02 09:25:48.563750 :  peak value:  7.848199999999999  dif:  6.756499999999999
2022-11-02 09:25:55.016332 :  peak value:  12.2404  dif:  10.056799999999999
2022-11-02 09:27:33.114715 :  peak value:  2.9356  dif:  1.8146
2022-11-02 09:27:57.588663 :  peak value:  2.1029999999999998  dif:  0.9223999999999997
2022-11-02 09:29:18.586888 :  peak value:  2.6042  dif:  1.4918
2022-11-02 09:29:33.537299 :  peak value:  2.1757999999999997  dif:  0.9863999999999997
2022-11-02 09:29:38.555275 :  peak value:  5.8317  dif:  4.3826
2022-11-02 09:29:39.066895 :  peak value:  21.621699999999997  dif:  15.805799999999998
2022-11-02 09:31:30.069421 :  peak value:  2.3922  dif:  1.2532999999999999
2022-11-02 09:31:37.032568 :  peak value:  27.734199999999998  dif:  26.344299999999997
2022-11-02 09:33:20.818224 :  peak value:  4.671  dif:  3.4520000000000004
2022-11-02 09:33:25.779879 :  peak value:  3.2258  dif:  1.1693000000000002
2022-11-02 09:34:02.805321 :  peak value:  5.1531  dif:  3.9005
2022-11-02 09:34:07.809249 :  peak value:  3.7645999999999997  dif:  1.662
2022-11-02 09:34:25.828634 :  peak value:  2.3605  dif:  0.9532
2022-11-02 09:38:31.309324 :  peak value:  2.8657  dif:  1.7818999999999998
2022-11-02 09:39:19.836684 :  peak value:  2.4127  dif:  1.311
2022-11-02 09:40:23.347088 :  peak value:  2.3152  dif:  1.2270999999999999
2022-11-02 09:40:28.807592 :  peak value:  2.3927  dif:  0.9882
2022-11-02 09:41:17.355793 :  peak value:  2.048  dif:  0.9253000000000002
2022-11-02 09:41:58.883564 :  peak value:  2.1233  dif:  1.0137
2022-11-02 09:42:21.366558 :  peak value:  1.8074  dif:  0.6697
2022-11-02 09:43:44.900006 :  peak value:  2.3341  dif:  1.2545999999999997
2022-11-02 09:45:57.400676 :  peak value:  10.483699999999999  dif:  9.4423
2022-11-02 09:46:02.782134 :  peak value:  3.3833  dif:  0.4825000000000004
2022-11-02 09:48:09.449525 :  peak value:  12.248199999999999  dif:  11.192999999999998
2022-11-02 09:49:20.354608 :  peak value:  1.7816999999999998  dif:  0.6569
2022-11-02 09:49:44.938208 :  peak value:  2.1704999999999997  dif:  1.0444999999999998
2022-11-02 09:50:36.388106 :  peak value:  2.0391  dif:  0.9502999999999999
2022-11-02 09:51:25.854965 :  peak value:  1.8737  dif:  0.7746
2022-11-02 09:58:26.970202 :  peak value:  2.1526  dif:  1.1515
2022-11-02 09:58:50.449802 :  peak value:  5.279699999999999  dif:  4.2368999999999994
